nohup: ignoring input
2023-05-18 01:08:11.758713: I tensorflow/core/util/port.cc:110] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
2023-05-18 01:08:11.819438: I tensorflow/core/platform/cpu_feature_guard.cc:182] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.
To enable the following instructions: AVX2 AVX512F AVX512_VNNI FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.
2023-05-18 01:08:12.650964: W tensorflow/compiler/tf2tensorrt/utils/py_utils.cc:38] TF-TRT Warning: Could not find TensorRT
-----------------------------------------------
Namespace(batch_size=128, bidirection_rnn=False, cnn_type='ResNet101', embed_size=512, finetune=False, gpu='2', grad_clip=2.0, log_dir='./tensorboard_logger/', log_step=10, lr=0.0002, lr_decay_step=15, margin=0.2, max_violation=False, negative_mode='unpaired', num_epochs=30, num_heads=3, num_layers=2, reduction='mean', rnn_mean_pool=True, temperature=0.1, use_InfoNCE_loss=True, use_attention_for_text=False, val_step=500, vocab_path='../vocab/', word_dim=300, workers=5)
-----------------------------------------------
2023-05-18 01:08:30,205 Epoch: [0][9/1133]	Loss: 4.8429 (4.8644)	Batch_time 0.640 (0.790)	Data_time 0.002 (0.139)	
2023-05-18 01:08:36,661 Epoch: [0][19/1133]	Loss: 4.7792 (4.8420)	Batch_time 0.673 (0.718)	Data_time 0.003 (0.071)	
2023-05-18 01:08:43,237 Epoch: [0][29/1133]	Loss: 4.6917 (4.8006)	Batch_time 0.644 (0.698)	Data_time 0.003 (0.048)	
2023-05-18 01:08:49,839 Epoch: [0][39/1133]	Loss: 4.3901 (4.7496)	Batch_time 0.671 (0.688)	Data_time 0.003 (0.037)	
2023-05-18 01:08:56,348 Epoch: [0][49/1133]	Loss: 4.3304 (4.6925)	Batch_time 0.643 (0.681)	Data_time 0.004 (0.030)	
2023-05-18 01:09:03,068 Epoch: [0][59/1133]	Loss: 4.2571 (4.6363)	Batch_time 0.655 (0.679)	Data_time 0.004 (0.026)	
2023-05-18 01:09:09,616 Epoch: [0][69/1133]	Loss: 4.1768 (4.5822)	Batch_time 0.652 (0.676)	Data_time 0.003 (0.023)	
2023-05-18 01:09:16,178 Epoch: [0][79/1133]	Loss: 4.1281 (4.5299)	Batch_time 0.662 (0.673)	Data_time 0.003 (0.020)	
2023-05-18 01:09:22,721 Epoch: [0][89/1133]	Loss: 4.0588 (4.4829)	Batch_time 0.658 (0.671)	Data_time 0.004 (0.018)	
2023-05-18 01:09:29,305 Epoch: [0][99/1133]	Loss: 4.2381 (4.4349)	Batch_time 0.653 (0.670)	Data_time 0.003 (0.017)	
2023-05-18 01:09:35,935 Epoch: [0][109/1133]	Loss: 3.8237 (4.3913)	Batch_time 0.654 (0.669)	Data_time 0.003 (0.016)	
2023-05-18 01:09:42,496 Epoch: [0][119/1133]	Loss: 3.7263 (4.3506)	Batch_time 0.659 (0.668)	Data_time 0.004 (0.015)	
2023-05-18 01:09:49,142 Epoch: [0][129/1133]	Loss: 3.8853 (4.3167)	Batch_time 0.659 (0.668)	Data_time 0.003 (0.014)	
2023-05-18 01:09:55,829 Epoch: [0][139/1133]	Loss: 3.8140 (4.2839)	Batch_time 0.662 (0.668)	Data_time 0.003 (0.013)	
2023-05-18 01:10:02,595 Epoch: [0][149/1133]	Loss: 3.6750 (4.2445)	Batch_time 0.723 (0.669)	Data_time 0.003 (0.012)	
2023-05-18 01:10:09,224 Epoch: [0][159/1133]	Loss: 3.5976 (4.2136)	Batch_time 0.676 (0.668)	Data_time 0.003 (0.012)	
2023-05-18 01:10:15,800 Epoch: [0][169/1133]	Loss: 3.6533 (4.1850)	Batch_time 0.690 (0.668)	Data_time 0.004 (0.011)	
2023-05-18 01:10:22,584 Epoch: [0][179/1133]	Loss: 3.4974 (4.1517)	Batch_time 0.652 (0.668)	Data_time 0.004 (0.011)	
2023-05-18 01:10:29,171 Epoch: [0][189/1133]	Loss: 3.5120 (4.1246)	Batch_time 0.649 (0.668)	Data_time 0.004 (0.010)	
2023-05-18 01:10:35,826 Epoch: [0][199/1133]	Loss: 3.7074 (4.0974)	Batch_time 0.657 (0.668)	Data_time 0.003 (0.010)	
2023-05-18 01:10:42,450 Epoch: [0][209/1133]	Loss: 3.8490 (4.0703)	Batch_time 0.659 (0.667)	Data_time 0.003 (0.010)	
2023-05-18 01:10:49,169 Epoch: [0][219/1133]	Loss: 3.4582 (4.0451)	Batch_time 0.648 (0.668)	Data_time 0.004 (0.009)	
2023-05-18 01:10:55,778 Epoch: [0][229/1133]	Loss: 3.6693 (4.0233)	Batch_time 0.691 (0.667)	Data_time 0.003 (0.009)	
2023-05-18 01:11:02,448 Epoch: [0][239/1133]	Loss: 3.4416 (4.0030)	Batch_time 0.641 (0.667)	Data_time 0.002 (0.009)	
2023-05-18 01:11:09,089 Epoch: [0][249/1133]	Loss: 3.4151 (3.9789)	Batch_time 0.663 (0.667)	Data_time 0.004 (0.009)	
2023-05-18 01:11:15,746 Epoch: [0][259/1133]	Loss: 3.1769 (3.9570)	Batch_time 0.651 (0.667)	Data_time 0.003 (0.009)	
2023-05-18 01:11:22,377 Epoch: [0][269/1133]	Loss: 3.5591 (3.9383)	Batch_time 0.654 (0.667)	Data_time 0.003 (0.008)	
2023-05-18 01:11:28,983 Epoch: [0][279/1133]	Loss: 3.2614 (3.9190)	Batch_time 0.668 (0.667)	Data_time 0.003 (0.008)	
2023-05-18 01:11:35,720 Epoch: [0][289/1133]	Loss: 3.3489 (3.9008)	Batch_time 0.721 (0.667)	Data_time 0.004 (0.008)	
2023-05-18 01:11:42,394 Epoch: [0][299/1133]	Loss: 3.4001 (3.8816)	Batch_time 0.652 (0.667)	Data_time 0.003 (0.008)	
2023-05-18 01:11:49,054 Epoch: [0][309/1133]	Loss: 3.3515 (3.8624)	Batch_time 0.650 (0.667)	Data_time 0.003 (0.008)	
