nohup: ignoring input
2023-05-17 01:21:47.471517: I tensorflow/core/util/port.cc:110] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
2023-05-17 01:21:47.530268: I tensorflow/core/platform/cpu_feature_guard.cc:182] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.
To enable the following instructions: AVX2 AVX512F AVX512_VNNI FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.
2023-05-17 01:21:48.297602: W tensorflow/compiler/tf2tensorrt/utils/py_utils.cc:38] TF-TRT Warning: Could not find TensorRT
-----------------------------------------------
Namespace(batch_size=128, bidirection_rnn=False, cnn_type='ResNet101', embed_size=1024, finetune=False, gpu='1', grad_clip=2.0, log_dir='./tensorboard_logger/', log_step=10, lr=0.0002, lr_decay_step=15, margin=0.2, max_violation=False, negative_mode='unpaired', num_epochs=30, num_heads=3, num_layers=2, reduction='mean', rnn_mean_pool=True, temperature=0.1, use_InfoNCE_loss=True, use_attention_for_text=False, val_step=500, vocab_path='../vocab/', word_dim=300, workers=5)
-----------------------------------------------
2023-05-17 01:22:06,530 Epoch: [0][9/1133]	Loss: 5.0787 (6.6464)	Batch_time 0.668 (0.793)	Data_time 0.002 (0.135)	
2023-05-17 01:22:13,335 Epoch: [0][19/1133]	Loss: 4.8790 (5.7868)	Batch_time 0.714 (0.737)	Data_time 0.003 (0.069)	
2023-05-17 01:22:20,205 Epoch: [0][29/1133]	Loss: 4.8589 (5.4802)	Batch_time 0.662 (0.720)	Data_time 0.003 (0.047)	
2023-05-17 01:22:27,328 Epoch: [0][39/1133]	Loss: 4.8517 (5.3239)	Batch_time 0.756 (0.718)	Data_time 0.002 (0.036)	
2023-05-17 01:22:33,969 Epoch: [0][49/1133]	Loss: 4.8465 (5.2291)	Batch_time 0.641 (0.707)	Data_time 0.003 (0.030)	
2023-05-17 01:22:40,675 Epoch: [0][59/1133]	Loss: 4.8409 (5.1650)	Batch_time 0.678 (0.701)	Data_time 0.003 (0.025)	
2023-05-17 01:22:47,201 Epoch: [0][69/1133]	Loss: 4.8346 (5.1175)	Batch_time 0.651 (0.694)	Data_time 0.004 (0.022)	
2023-05-17 01:22:53,808 Epoch: [0][79/1133]	Loss: 4.8087 (5.0800)	Batch_time 0.646 (0.690)	Data_time 0.004 (0.020)	
2023-05-17 01:23:00,279 Epoch: [0][89/1133]	Loss: 4.7604 (5.0471)	Batch_time 0.651 (0.685)	Data_time 0.003 (0.018)	
2023-05-17 01:23:06,746 Epoch: [0][99/1133]	Loss: 4.7076 (5.0147)	Batch_time 0.644 (0.681)	Data_time 0.003 (0.017)	
2023-05-17 01:23:13,370 Epoch: [0][109/1133]	Loss: 4.5398 (4.9773)	Batch_time 0.655 (0.680)	Data_time 0.004 (0.015)	
2023-05-17 01:23:20,031 Epoch: [0][119/1133]	Loss: 4.5352 (4.9400)	Batch_time 0.653 (0.679)	Data_time 0.003 (0.014)	
2023-05-17 01:23:26,540 Epoch: [0][129/1133]	Loss: 4.4414 (4.9052)	Batch_time 0.658 (0.676)	Data_time 0.003 (0.014)	
2023-05-17 01:23:33,074 Epoch: [0][139/1133]	Loss: 4.4412 (4.8710)	Batch_time 0.696 (0.675)	Data_time 0.003 (0.013)	
2023-05-17 01:23:39,698 Epoch: [0][149/1133]	Loss: 4.4503 (4.8365)	Batch_time 0.720 (0.674)	Data_time 0.003 (0.012)	
2023-05-17 01:23:46,332 Epoch: [0][159/1133]	Loss: 4.1969 (4.8028)	Batch_time 0.665 (0.673)	Data_time 0.003 (0.012)	
2023-05-17 01:23:52,915 Epoch: [0][169/1133]	Loss: 4.1396 (4.7734)	Batch_time 0.651 (0.672)	Data_time 0.004 (0.011)	
2023-05-17 01:23:59,392 Epoch: [0][179/1133]	Loss: 4.1239 (4.7403)	Batch_time 0.646 (0.671)	Data_time 0.003 (0.011)	
2023-05-17 01:24:05,937 Epoch: [0][189/1133]	Loss: 4.2461 (4.7113)	Batch_time 0.648 (0.670)	Data_time 0.004 (0.010)	
2023-05-17 01:24:12,776 Epoch: [0][199/1133]	Loss: 4.2754 (4.6846)	Batch_time 0.718 (0.671)	Data_time 0.004 (0.010)	
2023-05-17 01:24:19,414 Epoch: [0][209/1133]	Loss: 4.3192 (4.6580)	Batch_time 0.664 (0.671)	Data_time 0.004 (0.010)	
2023-05-17 01:24:25,991 Epoch: [0][219/1133]	Loss: 3.9134 (4.6293)	Batch_time 0.648 (0.670)	Data_time 0.004 (0.009)	
2023-05-17 01:24:32,496 Epoch: [0][229/1133]	Loss: 4.0216 (4.6014)	Batch_time 0.643 (0.669)	Data_time 0.003 (0.009)	
2023-05-17 01:24:39,240 Epoch: [0][239/1133]	Loss: 3.9138 (4.5760)	Batch_time 0.649 (0.669)	Data_time 0.003 (0.009)	
2023-05-17 01:24:45,836 Epoch: [0][249/1133]	Loss: 4.0714 (4.5523)	Batch_time 0.650 (0.669)	Data_time 0.004 (0.009)	
2023-05-17 01:24:52,320 Epoch: [0][259/1133]	Loss: 3.9289 (4.5283)	Batch_time 0.635 (0.668)	Data_time 0.003 (0.009)	
2023-05-17 01:24:59,474 Epoch: [0][269/1133]	Loss: 3.8083 (4.5061)	Batch_time 0.656 (0.670)	Data_time 0.003 (0.008)	
2023-05-17 01:25:06,040 Epoch: [0][279/1133]	Loss: 3.8618 (4.4844)	Batch_time 0.649 (0.669)	Data_time 0.004 (0.008)	
2023-05-17 01:25:12,580 Epoch: [0][289/1133]	Loss: 3.7995 (4.4627)	Batch_time 0.685 (0.669)	Data_time 0.003 (0.008)	
2023-05-17 01:25:19,088 Epoch: [0][299/1133]	Loss: 3.9764 (4.4427)	Batch_time 0.655 (0.668)	Data_time 0.003 (0.008)	
2023-05-17 01:25:25,771 Epoch: [0][309/1133]	Loss: 3.9500 (4.4217)	Batch_time 0.650 (0.668)	Data_time 0.003 (0.008)	
2023-05-17 01:25:32,311 Epoch: [0][319/1133]	Loss: 3.8136 (4.4022)	Batch_time 0.675 (0.668)	Data_time 0.004 (0.008)	
2023-05-17 01:25:38,902 Epoch: [0][329/1133]	Loss: 3.7945 (4.3817)	Batch_time 0.658 (0.668)	Data_time 0.004 (0.007)	
2023-05-17 01:25:45,421 Epoch: [0][339/1133]	Loss: 3.7788 (4.3653)	Batch_time 0.650 (0.667)	Data_time 0.004 (0.007)	
2023-05-17 01:25:52,096 Epoch: [0][349/1133]	Loss: 3.7003 (4.3464)	Batch_time 0.648 (0.667)	Data_time 0.003 (0.007)	
2023-05-17 01:25:58,651 Epoch: [0][359/1133]	Loss: 3.6640 (4.3290)	Batch_time 0.645 (0.667)	Data_time 0.003 (0.007)	
2023-05-17 01:26:05,201 Epoch: [0][369/1133]	Loss: 3.7799 (4.3131)	Batch_time 0.675 (0.666)	Data_time 0.003 (0.007)	
2023-05-17 01:26:11,756 Epoch: [0][379/1133]	Loss: 3.6514 (4.2958)	Batch_time 0.641 (0.666)	Data_time 0.003 (0.007)	
2023-05-17 01:26:18,318 Epoch: [0][389/1133]	Loss: 3.6474 (4.2790)	Batch_time 0.646 (0.666)	Data_time 0.004 (0.007)	
2023-05-17 01:26:24,969 Epoch: [0][399/1133]	Loss: 3.6265 (4.2649)	Batch_time 0.630 (0.666)	Data_time 0.003 (0.007)	
2023-05-17 01:26:31,397 Epoch: [0][409/1133]	Loss: 3.5527 (4.2476)	Batch_time 0.639 (0.665)	Data_time 0.003 (0.007)	
2023-05-17 01:26:37,918 Epoch: [0][419/1133]	Loss: 3.4501 (4.2338)	Batch_time 0.636 (0.665)	Data_time 0.004 (0.007)	
2023-05-17 01:26:45,233 Epoch: [0][429/1133]	Loss: 3.6058 (4.2186)	Batch_time 0.771 (0.667)	Data_time 0.004 (0.007)	
2023-05-17 01:26:51,679 Epoch: [0][439/1133]	Loss: 3.7836 (4.2047)	Batch_time 0.648 (0.666)	Data_time 0.003 (0.006)	
2023-05-17 01:26:58,107 Epoch: [0][449/1133]	Loss: 3.5234 (4.1896)	Batch_time 0.641 (0.666)	Data_time 0.003 (0.006)	
2023-05-17 01:27:04,560 Epoch: [0][459/1133]	Loss: 3.6035 (4.1758)	Batch_time 0.659 (0.665)	Data_time 0.003 (0.006)	
2023-05-17 01:27:11,158 Epoch: [0][469/1133]	Loss: 3.5642 (4.1612)	Batch_time 0.647 (0.665)	Data_time 0.003 (0.006)	
2023-05-17 01:27:17,835 Epoch: [0][479/1133]	Loss: 3.5050 (4.1476)	Batch_time 0.645 (0.665)	Data_time 0.003 (0.006)	
2023-05-17 01:27:24,368 Epoch: [0][489/1133]	Loss: 3.6128 (4.1357)	Batch_time 0.646 (0.665)	Data_time 0.004 (0.006)	
2023-05-17 01:27:30,900 Epoch: [0][499/1133]	Loss: 3.3590 (4.1236)	Batch_time 0.653 (0.665)	Data_time 0.004 (0.006)	
2023-05-17 01:27:32,696 Test: [0/40]	 Loss : 4.0427 (4.0427)	Time 1.793 (1.793)	
2023-05-17 01:27:36,471 Test: [10/40]	 Loss : 4.0200 (4.0089)	Time 3.774 (2.072)	
2023-05-17 01:27:40,248 Test: [20/40]	 Loss : 4.1576 (3.9820)	Time 3.777 (2.073)	
2023-05-17 01:27:44,038 Test: [30/40]	 Loss : 4.1096 (4.0362)	Time 3.790 (2.083)	
2023-05-17 01:27:49,747 Image to caption: 5.9, 17.7, 29.7, 32.0, 106.0
2023-05-17 01:27:51,235 Caption to image: 5.0, 15.7, 23.6, 39.0, 90.0
2023-05-17 01:27:57,835 Epoch: [0][509/1133]	Loss: 3.3516 (4.1113)	Batch_time 0.671 (0.704)	Data_time 0.003 (0.046)	
2023-05-17 01:28:04,337 Epoch: [0][519/1133]	Loss: 3.5924 (4.0988)	Batch_time 0.652 (0.703)	Data_time 0.003 (0.045)	
2023-05-17 01:28:11,017 Epoch: [0][529/1133]	Loss: 3.3917 (4.0865)	Batch_time 0.708 (0.703)	Data_time 0.003 (0.044)	
2023-05-17 01:28:17,646 Epoch: [0][539/1133]	Loss: 3.2720 (4.0749)	Batch_time 0.653 (0.702)	Data_time 0.003 (0.044)	
2023-05-17 01:28:25,001 Epoch: [0][549/1133]	Loss: 3.3244 (4.0621)	Batch_time 0.789 (0.703)	Data_time 0.003 (0.043)	
2023-05-17 01:28:31,576 Epoch: [0][559/1133]	Loss: 3.4549 (4.0506)	Batch_time 0.642 (0.702)	Data_time 0.003 (0.042)	
2023-05-17 01:28:38,121 Epoch: [0][569/1133]	Loss: 3.2376 (4.0393)	Batch_time 0.646 (0.701)	Data_time 0.003 (0.041)	
2023-05-17 01:28:44,692 Epoch: [0][579/1133]	Loss: 3.3950 (4.0273)	Batch_time 0.659 (0.700)	Data_time 0.003 (0.041)	
2023-05-17 01:28:51,227 Epoch: [0][589/1133]	Loss: 3.3650 (4.0161)	Batch_time 0.649 (0.699)	Data_time 0.003 (0.040)	
2023-05-17 01:28:57,777 Epoch: [0][599/1133]	Loss: 3.3230 (4.0055)	Batch_time 0.639 (0.699)	Data_time 0.003 (0.040)	
2023-05-17 01:29:04,310 Epoch: [0][609/1133]	Loss: 3.1059 (3.9940)	Batch_time 0.642 (0.698)	Data_time 0.003 (0.039)	
2023-05-17 01:29:10,746 Epoch: [0][619/1133]	Loss: 3.2916 (3.9834)	Batch_time 0.646 (0.697)	Data_time 0.003 (0.038)	
2023-05-17 01:29:17,199 Epoch: [0][629/1133]	Loss: 3.4690 (3.9724)	Batch_time 0.651 (0.696)	Data_time 0.003 (0.038)	
2023-05-17 01:29:23,780 Epoch: [0][639/1133]	Loss: 3.1737 (3.9620)	Batch_time 0.667 (0.696)	Data_time 0.003 (0.037)	
2023-05-17 01:29:30,524 Epoch: [0][649/1133]	Loss: 3.3136 (3.9516)	Batch_time 0.705 (0.695)	Data_time 0.004 (0.037)	
2023-05-17 01:29:37,223 Epoch: [0][659/1133]	Loss: 2.9180 (3.9412)	Batch_time 0.650 (0.695)	Data_time 0.004 (0.036)	
2023-05-17 01:29:45,268 Epoch: [0][669/1133]	Loss: 3.2862 (3.9305)	Batch_time 0.861 (0.697)	Data_time 0.006 (0.036)	
2023-05-17 01:29:51,979 Epoch: [0][679/1133]	Loss: 3.3571 (3.9201)	Batch_time 0.689 (0.696)	Data_time 0.003 (0.035)	
2023-05-17 01:29:58,513 Epoch: [0][689/1133]	Loss: 3.2523 (3.9104)	Batch_time 0.663 (0.696)	Data_time 0.003 (0.035)	
2023-05-17 01:30:05,060 Epoch: [0][699/1133]	Loss: 3.1971 (3.9013)	Batch_time 0.654 (0.695)	Data_time 0.004 (0.034)	
2023-05-17 01:30:11,627 Epoch: [0][709/1133]	Loss: 3.2793 (3.8921)	Batch_time 0.656 (0.694)	Data_time 0.004 (0.034)	
2023-05-17 01:30:18,195 Epoch: [0][719/1133]	Loss: 3.1005 (3.8816)	Batch_time 0.648 (0.694)	Data_time 0.003 (0.034)	
2023-05-17 01:30:24,663 Epoch: [0][729/1133]	Loss: 3.4272 (3.8732)	Batch_time 0.639 (0.693)	Data_time 0.003 (0.033)	
2023-05-17 01:30:31,134 Epoch: [0][739/1133]	Loss: 3.3087 (3.8651)	Batch_time 0.643 (0.693)	Data_time 0.003 (0.033)	
2023-05-17 01:30:37,631 Epoch: [0][749/1133]	Loss: 3.0631 (3.8560)	Batch_time 0.648 (0.692)	Data_time 0.003 (0.032)	
2023-05-17 01:30:44,274 Epoch: [0][759/1133]	Loss: 3.1378 (3.8469)	Batch_time 0.649 (0.692)	Data_time 0.003 (0.032)	
2023-05-17 01:30:51,124 Epoch: [0][769/1133]	Loss: 3.3078 (3.8380)	Batch_time 0.768 (0.692)	Data_time 0.003 (0.032)	
2023-05-17 01:30:57,786 Epoch: [0][779/1133]	Loss: 3.0857 (3.8286)	Batch_time 0.651 (0.691)	Data_time 0.003 (0.031)	
2023-05-17 01:31:04,346 Epoch: [0][789/1133]	Loss: 3.2211 (3.8209)	Batch_time 0.648 (0.691)	Data_time 0.003 (0.031)	
2023-05-17 01:31:10,830 Epoch: [0][799/1133]	Loss: 3.2227 (3.8116)	Batch_time 0.648 (0.690)	Data_time 0.003 (0.031)	
2023-05-17 01:31:17,430 Epoch: [0][809/1133]	Loss: 3.1258 (3.8032)	Batch_time 0.650 (0.690)	Data_time 0.002 (0.030)	
2023-05-17 01:31:24,011 Epoch: [0][819/1133]	Loss: 3.1863 (3.7947)	Batch_time 0.652 (0.690)	Data_time 0.004 (0.030)	
2023-05-17 01:31:31,144 Epoch: [0][829/1133]	Loss: 2.9545 (3.7867)	Batch_time 0.791 (0.690)	Data_time 0.004 (0.030)	
2023-05-17 01:31:37,914 Epoch: [0][839/1133]	Loss: 2.9420 (3.7787)	Batch_time 0.662 (0.690)	Data_time 0.004 (0.029)	
2023-05-17 01:31:44,599 Epoch: [0][849/1133]	Loss: 3.1123 (3.7712)	Batch_time 0.663 (0.689)	Data_time 0.004 (0.029)	
2023-05-17 01:31:51,142 Epoch: [0][859/1133]	Loss: 3.0548 (3.7634)	Batch_time 0.643 (0.689)	Data_time 0.003 (0.029)	
2023-05-17 01:31:57,752 Epoch: [0][869/1133]	Loss: 3.2371 (3.7557)	Batch_time 0.663 (0.689)	Data_time 0.004 (0.028)	
